mzmed,rtmed,neg_c1
331.1388479,13.19094167,162.8015334
318.1021629,13.19120833,111.0707774
573.0607734,13.19173333,63.94060927
519.0325824,13.1932,73.08889616
201.1144077,13.19365,93.02530013
332.1181302,13.19703333,218.3399341
358.1141574,13.19761667,79.51016225
333.1180981,13.19953333,104.7306155
370.1615347,13.20203333,53.55065346
626.2617529,13.20203333,276.0138631
448.207345,13.20213333,289.9678565
502.0309534,13.20213333,55.23731192
457.0334653,13.20213333,47.87161164
628.2632885,13.20213333,57.34401092
314.0281728,13.20303333,41.16038771
449.2042846,13.20393333,109.9553454
357.1093802,13.20393333,224.1804127
635.0816204,13.20393333,33.27817067
323.9815414,13.20393333,33.69132862
180.0570481,13.205175,63.59401783
177.4958593,13.205175,44.1437502
134.0627814,13.205175,366.5456684
178.0526584,13.205175,4870.872527
379.0913524,13.205625,108.3845476
746.2498307,13.20641667,63.13689437
447.204861,13.2067,1024.547315
253.0911163,13.2067,29.04065751
368.9794823,13.20686667,81.00332778
246.0388657,13.20686667,64.84166948
179.0555331,13.20686667,548.718319
441.0601808,13.20731667,58.52502803
380.0940814,13.20731667,40.18620234
252.0883811,13.20731667,228.0348597
609.2673137,13.20751667,60.04123812
627.2666456,13.20751667,82.46730039
288.0218885,13.20946667,81.88613078
422.9899189,13.20946667,30.17655774
308.009696,13.20946667,29.50778099
366.1196,13.21098333,91.75774351
354.2031332,13.21529167,199.2645827
313.1401567,13.21875833,450.6220409
314.1433855,13.21911667,88.50863462
395.0641206,13.21983333,44.33901268
527.1237483,13.2209,124.6289205
323.1238031,13.22150833,130.7641171
355.2053861,13.22311667,52.80628534
475.0359292,13.22533333,207.1116472
718.3070677,13.22749167,91.77870144
387.1605383,13.22965,125.5044773
774.30717,13.22965,56.58917296
676.2720449,13.22965,58.2462639
347.1343025,13.23039167,576.4223871
424.1608335,13.23085,131.168528
539.2485311,13.23441667,525.8845667
540.2519583,13.23573333,146.9662728
479.1925791,13.23665,122.3579774
541.2551065,13.23730833,57.95051879
234.1176879,13.23933333,46.86207429
302.0706879,13.24070833,454.0474794
402.1741802,13.24376667,190.1281274
695.2736242,13.24376667,66.96772762
302.1067857,13.24476667,76.86944073
465.2155588,13.24476667,52.18232675
245.0944074,13.24476667,70.12243054
464.2144163,13.24873333,145.5467656
303.0735792,13.24873333,91.13784784
453.1978434,13.25125,55.56397969
287.1144298,13.25376667,204.3451367
301.1363275,13.25543333,183.1831982
299.0721898,13.2569,45.02118428
356.1282988,13.2569,163.2705353
526.131268,13.2571,271.1555978
531.1165703,13.2571,96.35190759
525.1270701,13.25729167,1019.09012
319.139857,13.25729167,1594.633397
320.1430482,13.25729167,247.7706436
639.2859917,13.25748333,53.52224323
590.2157481,13.25748333,45.43303786
506.137589,13.26084167,62.63959858
331.1017497,13.26146667,158.652442
571.1114097,13.26146667,50.19640531
589.2117312,13.26146667,239.8683578
505.1342464,13.26283333,150.3500467
542.2259835,13.2642,131.4212739
522.2171914,13.26976667,57.00012983
271.1553436,13.27374167,104.5251425
361.1582885,13.27533333,301.3050038
559.2246389,13.27554167,147.4271943
324.1163355,13.27988333,59.63282685
423.0957403,13.282975,70.53260491
325.1299779,13.282975,77.23759744
725.3383376,13.28443333,67.04525873
620.2820452,13.28443333,32.66344917
560.2260514,13.28443333,67.23821069
407.0571283,13.28443333,94.75949514
924.3619982,13.28685833,64.89180526
215.0934157,13.28808333,107.6578061
576.2663092,13.29378333,39.4585112
458.1098335,13.29478333,63.32234179
318.1385527,13.29896667,113.0420256
724.3379478,13.30313333,98.79798277
781.3335046,13.30513333,80.61062168
475.2396852,13.3078,40.56756966
465.1058142,13.30786667,277.1404507
298.0392635,13.3106,40.26717553
541.0287453,13.31155,31.32181244
831.3707587,13.31343333,26.59324472
318.0653323,13.31343333,117.0966233
285.1712953,13.31343333,268.8912639
520.1481612,13.31343333,100.0071657
780.3291888,13.31620833,110.9428462
829.3890711,13.31743333,36.22864482
240.0522229,13.31745,89.11502447
828.3884869,13.31820833,84.56316337
399.1465381,13.31820833,73.71949297
472.1785525,13.31821667,74.60503685
300.1358168,13.31821667,1228.508854
343.1398961,13.31898333,121.1551931
448.1559804,13.322125,155.8366374
405.1951042,13.32305,1197.43825
404.1919776,13.32305,5670.688332
809.3901407,13.32305,240.6081623
504.1126185,13.32305,53.48546055
811.3953942,13.324175,27.4067021
406.196604,13.32711667,250.4216153
532.1467059,13.32711667,84.88273768
810.3927256,13.32896667,104.6759308
467.1873808,13.33081667,41.39009563
255.1357226,13.332275,72.96226639
407.1936365,13.33286667,192.8714364
709.2854983,13.334325,88.43288668
410.0630756,13.334325,133.372303
706.3358414,13.33491667,66.13299137
837.417323,13.33633333,114.4341387
705.3338952,13.336925,91.07499205
502.1588839,13.336925,94.45607825
726.3506178,13.33740833,85.18723395
838.4190365,13.33893333,48.86782305
129.0573759,13.3399,119.8134553
503.1093638,13.3399,65.58543336
496.2373508,13.3399,35.89964612
619.203684,13.34043333,203.0315673
321.154816,13.34043333,526.6415034
617.200467,13.3406,1354.931456
393.1903655,13.3406,85.66337568
618.2043928,13.34076667,471.6141929
589.1422157,13.34076667,150.6730653
770.3298927,13.343025,62.97394721
409.0606234,13.34626667,501.8405677
384.2499722,13.35285833,30.26017983
588.1391334,13.35448333,458.0695644
416.1643636,13.35671667,116.6811514
446.9929877,13.35828333,105.8475451
551.2521919,13.35846667,51.11875826
771.3338957,13.35846667,42.78032546
358.1640194,13.35846667,42.35445947
534.1610641,13.36208333,176.1678175
639.1827593,13.36375,57.4589643
243.083639,13.36506667,52.13917568
679.2929953,13.365975,77.93898723
393.1392871,13.36821667,94.01592451
213.0061455,13.368225,754.2124099
212.003563,13.368225,7397.875798
270.0086762,13.36823333,130.9381584
214.0003136,13.37041667,442.3500044
513.1434841,13.3705,172.0946225
678.2901017,13.37051667,166.9069486
321.1213532,13.37051667,70.75340448
499.1866361,13.37278333,135.0081396
320.1176043,13.37396667,676.1537286
533.1265637,13.39071667,144.3125099
473.1590084,13.3921,57.59588894
365.1212637,13.3921,63.69913825
365.0892454,13.393275,145.941363
419.101457,13.393275,96.11002689
449.0710138,13.39583333,48.31678849
228.1251201,13.39591667,198.8375462
239.9975436,13.396,58.67873052
485.1114484,13.396,564.3500081
593.2366654,13.396,33.87780642
260.1509943,13.40080833,104.1037484
508.0820798,13.40080833,75.27336487
487.1065769,13.40976667,121.930136
486.1046692,13.40976667,390.3939782
253.0177364,13.41114167,54.9152991
310.1409471,13.41250833,48.251731
390.130499,13.41461667,92.12062987
585.3240092,13.4191,98.02030884
690.1128631,13.42113333,16.81279334
367.2121447,13.42113333,44.76638321
502.2207778,13.42128333,30.09803361
751.2016813,13.4225,40.13662812
551.0989345,13.42401667,83.55561129
328.1036875,13.42401667,24.83008022
649.228328,13.42401667,118.0583855
342.0668493,13.42401667,130.2414652
501.1006305,13.42416667,90.83680949
574.232666,13.424475,172.3698621
549.1885969,13.42478333,57.57800446
418.0137226,13.4293,33.82401681
411.1673507,13.4293,137.3551093
405.1392321,13.4293,74.10773787
273.0925531,13.4303,5040.041003
548.192543,13.4303,79.48649404
373.0161829,13.43336667,58.58784053
275.0900467,13.43436667,331.7299929
547.1891806,13.43436667,281.3591433
274.0951504,13.43436667,770.0665323
494.1695126,13.43675,126.0053639
612.185208,13.43701667,57.77107545
464.0184818,13.44758333,81.76016206
586.3257312,13.44771667,39.44522336
357.0469794,13.44841667,95.79775976
575.2334434,13.44925,49.38972712
341.0796322,13.44955833,125.3982755
488.2422307,13.44955833,41.01837376
530.247118,13.44986667,55.72157924
229.1038462,13.44986667,117.4034291
569.1703688,13.44986667,87.12093027
276.0906926,13.44986667,72.16319639
414.1830959,13.45071667,52.47897503
339.0919653,13.45085,65.54387219
416.0580131,13.45183333,32.92650786
492.152528,13.45183333,71.76362112
338.0882372,13.45200833,318.4277458
463.090827,13.45200833,288.6658826
621.2314697,13.452025,28.16435655
496.1843292,13.4522,131.0628519
533.2158689,13.45221667,43.20067634
459.1706679,13.45221667,47.47672218
477.1029151,13.45436667,67.77129321
478.106262,13.45436667,56.56288591
479.1125884,13.45436667,64.51811233
289.0934177,13.45436667,76.5032289
288.0915696,13.45440833,414.1948806
321.064957,13.45455833,87.34617236
799.1332519,13.4569,19.56899628
446.1967724,13.46328333,252.2940359
516.1866736,13.47098333,309.450911
171.0678652,13.4758,113.8744032
305.089194,13.47760833,327.5908749
272.1144736,13.47879167,187.0194011
295.0856446,13.47879167,124.5333266
217.1091131,13.47879167,96.86870406
408.17597,13.47899167,70.76490466
456.1852457,13.47941667,54.43145129
346.1431668,13.47941667,56.60686686
304.0862898,13.47983333,2043.779957
301.1375201,13.48025,233.6353526
493.1707972,13.48221667,305.9576928
370.1607403,13.48221667,75.81285967
259.1194716,13.48243333,179.7193218
269.103978,13.484625,64.13722887
535.1814853,13.48736667,98.15320697
408.1401002,13.49015833,48.86728587
365.1958918,13.49769167,39.24473493
525.5339725,13.50515,2.754061419
471.1856623,13.50626667,118.2901679
226.109867,13.50635,58.87632239
528.2012153,13.50711667,55.30744218
291.1099294,13.50755,76.61157724
454.1744411,13.50801667,262.4365754
255.1069943,13.50801667,95.28450593
334.1325372,13.50984167,285.4613451
262.5155856,13.51036667,10.32059598
526.03698,13.51058333,72.53868074
262.0138858,13.51081667,35.0882322
525.0333371,13.51081667,251.5965016
482.1684537,13.51130833,114.071634
349.0026892,13.51361667,47.02823717
607.2538973,13.51361667,48.32587084
336.1462484,13.515175,162.9761358
254.104223,13.51785,562.4920926
350.0057379,13.52041667,25.7666741
331.1353576,13.52041667,270.0778607
335.132701,13.52041667,88.01475252
201.113905,13.52128333,136.0787748
337.1492185,13.52701667,94.50743124
290.1071028,13.52769167,409.4379194
498.2550945,13.53518333,41.68736875
647.2146774,13.53543333,71.92803401
322.1589174,13.53586667,112.4148296
307.0701719,13.53586667,74.88127122
332.1185093,13.5363,334.3482847
321.1556271,13.53865,671.21494
372.129636,13.53946667,139.1328673
276.1280134,13.54025,82.49869583
514.0727797,13.54506667,56.22424831
273.0084143,13.54753333,446.5210756
295.129758,13.54836667,108.8563728
467.1107688,13.55515,116.2272227
527.0361444,13.55543333,40.62270696
597.1287073,13.55904167,109.3205669
473.1876912,13.56296667,69.86517969
699.2876975,13.56319167,66.42145079
513.0696458,13.56343333,110.7219223
515.0698475,13.56343333,48.35249786
596.1247274,13.56344167,260.9573984
429.0490596,13.56366667,237.879668
296.1325719,13.56391667,38.99364618
531.1943093,13.56766667,101.8977901
447.1486684,13.56766667,287.1410024
251.0756796,13.56938333,30.88156351
380.1643112,13.57065,191.5158946
698.282226,13.57141667,73.42964506
250.0729254,13.57191667,257.7886648
447.1917881,13.57215833,377.0902817
291.1450527,13.57308333,53.09540339
227.1294005,13.57425,70.06306014
477.1612681,13.57778333,149.6243004
405.0398962,13.578675,31.19667908
379.1605239,13.57905833,900.3625119
899.1555604,13.58146667,18.88295924
310.1039553,13.58146667,52.06776591
624.1935814,13.5831,59.67105823
283.0838708,13.5843,156.3660274
396.1505029,13.5843,46.00634099
293.0344237,13.58543333,103.4806662
281.1143169,13.58670833,178.3975871
478.1662165,13.59195,60.23137846
717.2745842,13.59195833,64.16733505
778.3372106,13.591975,115.8376836
695.25852,13.59198333,104.9991564
213.0776809,13.592,146.9710079
765.3337924,13.59353333,50.73886457
420.1235052,13.59354167,60.67985711
309.1017634,13.59355833,284.5164138
582.1464506,13.59511667,77.12588545
475.0866156,13.59756667,48.6954804
694.2528841,13.59785,233.0834687
374.1206713,13.59836667,69.14220787
419.1199937,13.599475,298.8750292
373.1149996,13.60058333,383.105085
736.3094506,13.601475,54.99399206
436.2176098,13.60318333,166.4757029
777.3354126,13.60401667,228.7679909
333.1552274,13.6079,241.2125227
500.0926801,13.61121667,68.91283993
621.1938989,13.61335,55.75792968
360.1927599,13.61595,512.9943781
499.0908868,13.61925,246.1382641
371.1599156,13.61935,59.37231852
345.1137038,13.61935,271.8275897
818.3004618,13.61961667,135.452011
386.145589,13.61965,167.6006804
817.2975979,13.61998333,308.6572567
819.309745,13.61998333,166.7507108
704.2777861,13.62175,79.8048045
539.1068649,13.62751667,147.8747823
411.2380506,13.62778333,167.2881545
448.21565,13.62966667,144.3916083
301.0803667,13.63183333,106.1781601
412.2417133,13.6319,41.85899349
744.236759,13.6319,99.32725402
583.1263017,13.6319,89.84826852
305.1250253,13.6319,88.41723022
398.1348436,13.6334,54.20280834
304.1223541,13.633475,472.6262346
675.242455,13.63893333,98.8958155
749.3051254,13.64281667,70.26188284
468.0814666,13.64481667,54.65641412
239.0600711,13.64481667,71.33869375
528.0519746,13.64681667,39.90513017
333.1140162,13.64681667,86.98308354
340.1038916,13.64681667,64.84830116
809.4119241,13.647075,47.97119548
748.3010625,13.64773333,71.36897046
816.3036429,13.64773333,176.3003674
742.2399629,13.64773333,110.196795
303.1087215,13.64773333,171.7314335
741.2355173,13.64804167,245.938633
466.1103691,13.64843333,210.1766528
273.1348213,13.64889167,62.30134285
777.221905,13.64955,108.318989
814.2956196,13.6499,519.1749259
815.2991138,13.6499,256.9851106
443.1742715,13.6499,17610.03093
465.1061847,13.6499,924.2349455
376.1464823,13.65136667,115.9805556
308.1004483,13.65325,112.1561397
216.1253632,13.653525,23.25951661
292.1229249,13.653825,730.2541188
438.1020007,13.65443333,43.58131926
530.2280939,13.65443333,310.411228
370.1140405,13.65443333,963.4524082
441.771151,13.65533333,115.7418468
444.1777579,13.65533333,4332.187573
371.1179514,13.65861667,195.1014552
190.052318,13.65895833,317.4733476
380.044455,13.65949167,7.621416229
436.1079163,13.65968333,96.24771771
446.1851367,13.65968333,723.4112847
361.1937643,13.66049167,130.7947606
775.3102433,13.66049167,83.87896977
426.2210174,13.66221667,30.62202684
588.0946162,13.66276667,86.24824998
601.2181352,13.66423333,87.07238105
578.1898508,13.666925,181.5491712
347.1341749,13.666975,362.9675548
306.1020509,13.6704,1170.662113
377.0908439,13.67416667,220.5440446
531.2312509,13.67416667,100.4931985
791.3162807,13.67416667,63.31000441
511.1603452,13.67421667,160.1003017
848.3722848,13.67426667,134.9503246
912.4418527,13.67508333,94.668574
436.1717828,13.675475,188.094066
299.1976884,13.675475,135.5796056
445.1815815,13.676,3231.113579
245.1037027,13.676,133.7246154
425.1112477,13.68183333,109.6963975
203.0935793,13.68296667,51.65259515
913.4441155,13.68296667,48.47246105
866.240486,13.68645,267.230326
378.1305596,13.68645,65.96418725
407.0997847,13.68728333,387.0043366
406.0962728,13.687475,1440.373733
529.0628582,13.68766667,61.31844516
796.4485101,13.68766667,35.16132857
241.073189,13.6906,111.2533826
425.2160644,13.69579167,266.2103443
307.1058291,13.69653333,216.1390688
819.4502285,13.70250833,55.07665149
849.3746419,13.70391667,77.93320133
525.2105492,13.70391667,156.6795327
469.0811801,13.70391667,69.74359379
902.2225522,13.70391667,203.9450976
961.284856,13.705075,52.20758324
796.94816,13.70583333,43.53550846
940.3028097,13.70630833,475.1627436
939.2997064,13.70678333,1000.963158
437.0480298,13.71031667,66.50883022
708.1275452,13.71493333,236.1525003
400.9984381,13.7158,46.03696866
941.3030527,13.71601667,349.1810143
593.0854658,13.71601667,185.7864171
579.0717911,13.71601667,45.0443078
350.0858265,13.71601667,373.6052097
402.0052973,13.71660833,81.47255091
992.246893,13.7172,360.0051028
526.2181832,13.71783333,52.84176424
314.1002019,13.72351667,156.1034314
349.090231,13.72439167,792.5065376
370.0695167,13.72444167,140.2402158
559.0892874,13.72545833,105.5799667
479.1760425,13.72983333,39.7579441
655.2428859,13.73075833,51.57773076
991.2428652,13.73168333,699.5070469
517.1000115,13.73224167,67.50112862
497.1191561,13.73224167,888.2665522
468.1894279,13.7327,192.6455342
348.0869899,13.73278333,4637.596221
404.1915532,13.7328,1999.794943
496.1212442,13.73325833,2339.485545
495.1184951,13.73325833,8950.795757
900.3118418,13.73371667,78.65074427
498.1206191,13.73371667,162.2914285
305.0700721,13.73476667,113.4446063
993.2459058,13.73476667,161.2439933
245.1400515,13.73740833,173.4127479
673.1434288,13.74483333,171.0764278
391.1523419,13.74498333,213.9001632
381.2267528,13.75755,77.32924144
272.1511563,13.76138333,102.5984395
351.1648702,13.76138333,58.1012627
451.1328539,13.761525,136.5249817
543.2298439,13.76166667,118.5475221
542.2262203,13.761925,394.3459676
422.1554106,13.765325,47.24080004
263.0245085,13.768,31.24674679
821.3777243,13.76823333,52.90363933
324.094343,13.76823333,89.26727111
412.1103555,13.7734,64.29976416
211.0623329,13.77743333,68.60715653
215.0935687,13.77925,181.1593214
240.1249059,13.77984167,208.5934432
278.1068272,13.78151667,55.43075806
377.1447817,13.78543333,160.4363495
315.1445516,13.78740833,166.182624
357.1194095,13.7883,206.5130789
309.0449274,13.78935,131.2306061
338.169772,13.78971667,30.77221855
393.0851042,13.79575,122.7060117
346.0971527,13.79575,197.8859254
410.9818163,13.7996,64.1485931
308.035695,13.7996,78.26360883
423.2014512,13.80825,606.8099195
424.2049069,13.80825,152.4869933
258.1353252,13.80825,309.7229979
570.0996185,13.809175,48.26778465
533.0864224,13.809175,91.02046557
320.1601441,13.809425,56.04350015
625.1402077,13.813675,23.1999433
371.1340704,13.813675,432.4193665
372.1383177,13.813675,147.1942193
569.0956378,13.81371667,85.96579151
571.0970705,13.81371667,30.87808937
627.1457563,13.81371667,23.6059315
532.1845605,13.81371667,170.7288792
363.1098021,13.81371667,104.1741642
257.0129949,13.81541667,34.39848453
366.1588036,13.815575,157.6674999
193.9976964,13.815575,345.4380208
381.119012,13.81711667,136.9088105
322.0974731,13.81711667,127.0857015
364.1444202,13.81711667,177.8972652
493.1377207,13.817775,3591.833647
494.1411734,13.817775,941.3271794
232.073309,13.81811667,50.89115845
626.1432895,13.81845,24.29790428
491.1555351,13.82065,77.02226878
503.1592862,13.8213,79.34799949
363.0724704,13.82318333,231.4276008
302.1441061,13.82888333,77.02039887
359.1347069,13.829825,784.5992765
471.0963849,13.83009167,322.6513094
327.0201039,13.83018333,46.4190088
285.1362913,13.83071667,246.3017319
321.1553605,13.8311,204.7143211
203.1299207,13.8311,358.8870527
369.120409,13.83148333,151.2113849
301.1399033,13.83674167,519.5528064
326.1722084,13.84241667,195.4925329
326.0164299,13.84383333,221.5269792
302.1142368,13.84525,47.05985521
293.1186715,13.84525,97.05286256
693.3338373,13.84525,57.14309011
286.1656742,13.84545833,80.21038108
328.0008766,13.84615,45.04961086
734.8843257,13.8506,18.31165462
420.0929615,13.85189167,86.67130334
692.3307653,13.85763333,127.3993454
735.3855344,13.85841667,19.91732655
360.1391719,13.85841667,223.0562562
321.0953272,13.85901667,418.1478721
495.2219357,13.85908333,61.50204364
284.1509622,13.86098333,274.8974418
290.1071194,13.87031667,327.9650663
457.2059951,13.87135,132.3267005
283.1208095,13.8736,107.6204739
363.1650731,13.87385833,228.3414165
478.1431355,13.87428333,36.82560852
286.0394629,13.87454167,114.4911935
413.1554335,13.87496667,83.88924069
477.103311,13.8868,96.52606744
538.286339,13.8868,105.8483075
332.1172611,13.88789167,172.924153
361.1141345,13.88836667,246.0635744
353.1287097,13.88975,95.84030096
590.2820095,13.89008333,2069.314113
402.175426,13.89085,207.8502598
591.2850395,13.89498333,756.121636
259.1196719,13.89878333,525.6183795
260.1216306,13.89878333,85.45545736
348.137435,13.89878333,93.27230704
405.116786,13.89878333,167.31559
215.1295809,13.90081667,54.91268788
382.1086336,13.90081667,35.62849732
314.1247936,13.90176667,109.0365648
487.0771809,13.90271667,155.6448035
486.0783958,13.90370833,306.0664184
485.0750376,13.90370833,1251.140454
279.0550797,13.90370833,63.19387086
477.1407025,13.90468333,62.23112584
337.0050086,13.91119167,62.29452568
428.2350926,13.91695833,91.85313342
427.231901,13.91736667,167.9076375
592.2875956,13.9177,164.0089222
486.2550684,13.91810833,54.60755677
347.1344159,13.91851667,522.6621422
332.0812884,13.92454167,208.9093649
500.1688793,13.927325,60.25424308
397.1869222,13.92733333,92.1044497
499.1674001,13.928475,150.3415088
333.0854649,13.92935833,41.53986273
263.0967313,13.93138333,150.4134903
352.1423103,13.93138333,138.0855838
351.1216728,13.93138333,116.1116394
421.2060114,13.93269167,63.16284164
661.3036883,13.93379167,64.29058172
230.0575529,13.93465,84.38219199
425.0571307,13.93465,72.24616533
208.0624742,13.93613333,110.0924129
485.1745628,13.93929167,76.06357636
254.1041896,13.94066667,194.883655
435.1879248,13.9442,56.46936563
441.19732,13.94565,372.4930896
488.2561017,13.94760833,72.59223996
483.1826969,13.9484,284.0814065
354.1586063,13.94856667,121.8767069
487.2556429,13.94873333,144.2684576
242.0136665,13.95086667,50.51597056
484.1849879,13.95298333,86.98252466
327.108923,13.95310833,56.05298432
403.1633392,13.9571,245.5452939
543.0812449,13.96031667,33.02471627
355.1625398,13.96031667,48.71603795
381.0793176,13.96044167,51.08337823
288.0912102,13.96056667,161.4223048
437.1864142,13.96056667,51.91550183
348.0216307,13.9624,80.70488866
613.1225638,13.96448333,126.1210845
243.1272045,13.96448333,43.09464265
343.1395191,13.96476667,198.5881621
322.1136659,13.96498333,129.7605823
297.1421847,13.97020833,97.20568879
380.0976439,13.97536667,61.58240953
282.1373697,13.97744167,79.93208111
410.1521964,13.97905,38.90552079
336.1542185,13.98793333,181.9167914
224.0572791,13.98916667,142.8007326
515.0716079,13.99058333,54.92795639
393.0491806,13.99058333,81.15142411
461.2386606,13.99213333,579.6931232
317.1241979,13.99551667,510.7943991
259.0742795,13.9968,41.43172291
207.9949543,13.99726667,162.6438276
271.1643149,13.99726667,110.6263025
513.0698338,13.9992,79.12693382
389.1446832,14.001075,107.8605545
414.127029,14.01046667,18.18091139
541.0286375,14.01046667,24.81036827
403.1245555,14.01046667,57.02858054
575.2235419,14.01111667,44.01668344
344.1235237,14.014075,124.3387072
486.1394532,14.01446667,124.6655007
242.1052777,14.01548333,67.32441035
520.170639,14.015775,74.0921407
333.1484481,14.01846667,258.7418105
393.188995,14.01908333,170.0347613
614.2666785,14.0205,44.66553853
450.1507061,14.022225,82.36785471
390.1622841,14.02336667,108.1423186
501.1936097,14.02336667,94.97649058
592.1688633,14.02616667,234.1613069
568.258343,14.0277,42.19517775
463.0882682,14.0277,272.7961068
518.1694443,14.02794167,546.013441
464.0930677,14.03115833,51.87449544
277.15747,14.03115833,78.33191236
519.1716907,14.0349,175.0441305
323.0782916,14.03843333,164.8015246
419.1505819,14.04306667,147.6455474
479.2493448,14.04945833,75.015438
980.5896389,14.04985833,39.19098226
319.0495213,14.05065,84.61776998
356.0449755,14.05108333,73.19358285
299.0774969,14.05151667,193.7753746
406.1150035,14.05151667,80.03706845
270.0163173,14.05298333,191.2279309
245.1403216,14.05445,218.3001997
230.1407631,14.05605833,136.7603188
271.0116475,14.05766667,88.69103351
416.1385829,14.05766667,144.2723198
269.0136401,14.05773333,1409.673434
228.1252427,14.0578,313.5507781
468.1872355,14.05841667,650.8359458
300.0969276,14.05841667,72.3845956
189.056726,14.05848333,42.19145529
597.2192148,14.05848333,48.31963132
469.1881957,14.05916667,209.2123995
399.1486221,14.06781667,159.833341
381.2274501,14.06888333,183.0911657
400.1561346,14.073625,51.14760478
298.0030432,14.07626667,187.7010247
496.2205,14.0797,68.38317371
335.1339897,14.08101667,272.2078372
262.1125731,14.08195,164.3736183
620.2366618,14.08195,243.9535739
412.2417041,14.08256667,50.69376596
240.124803,14.08303333,126.351852
331.1370375,14.08303333,178.7878582
277.084216,14.08411667,37.3984004
230.1767092,14.08455,33.35455216
307.1389011,14.0861,67.06035672
306.1020473,14.08808333,536.1485631
621.2387033,14.08924167,121.443276
215.0935115,14.08924167,445.8479813
373.1127494,14.08924167,238.7664256
674.2121822,14.089625,62.87598501
378.1633807,14.0904,271.6702799
411.2382566,14.0907,216.9540828
381.1893794,14.100075,130.8374339
460.1597146,14.10444167,93.92890133
217.1088869,14.110775,131.0260515
367.2119061,14.1115,31.92653632
533.1602819,14.1115,92.75888196
552.1713769,14.11208333,91.99268224
343.1028627,14.11208333,214.0800358
432.2236425,14.11241667,82.88624218
431.2212418,14.11241667,330.0245334
606.0916294,14.11270833,47.69459916
405.1928264,14.11270833,391.6289878
404.1918624,14.11270833,1456.261959
416.1915511,14.11270833,340.3591218
599.1897323,14.11474167,59.83475903
488.0992886,14.11851667,70.1561131
702.3125915,14.11851667,26.16137042
422.1129465,14.11851667,481.134261
420.1119253,14.119675,5154.806462
322.0686319,14.12083333,48.88620561
770.3009458,14.12083333,55.64795054
421.1154044,14.12083333,1294.478924
528.0385071,14.12276667,12.79679297
741.2713749,14.122975,122.3915637
345.1556429,14.122975,345.5721679
494.1683607,14.122975,126.8894568
758.194654,14.12511667,257.6305184
768.3012975,14.12543333,163.1808011
757.1908728,14.12543333,603.1303568
480.9946429,14.12558333,51.21917368
742.2725365,14.12928333,68.6255142
674.1548384,14.12975,171.3734495
780.2544099,14.12975833,77.11459282
863.1163894,14.13345,4.951265072
526.036923,14.13606667,43.80734757
527.0360912,14.13606667,28.2004053
675.1571248,14.1377,52.44045732
331.103784,14.13868333,57.58095011
547.0153174,14.13868333,12.96597919
862.1140225,14.13868333,10.24340621
673.151338,14.139325,531.4473859
358.0541859,14.139325,95.67501254
338.0788552,14.13996667,92.35853323
695.1340786,14.14031667,58.43064342
337.0763568,14.14095833,443.2572121
336.0727624,14.14095833,2383.462264
193.0366933,14.14095833,174.2762015
435.1402255,14.14095833,325.9469532
769.3034866,14.14195,109.198447
436.1429104,14.14195,96.74922741
346.1584146,14.14206667,47.90629165
682.2364275,14.14206667,41.6251514
654.2035482,14.14206667,33.06748079
670.231446,14.14218333,69.74519132
772.2186867,14.14218333,52.14978265
351.2170541,14.14218333,102.1841831
474.1434348,14.14218333,55.09493976
525.0335216,14.14223333,145.1020783
321.0650216,14.14223333,305.6968577
377.1452201,14.14426667,133.7962682
712.2103903,14.14455,57.07991805
567.2146333,14.14630833,49.99581263
500.0492925,14.14691667,69.90016536
627.1854122,14.14691667,40.05323539
291.11002,14.15066667,82.73237036
407.195837,14.15355,241.0681847
378.0313965,14.15698333,71.28706319
300.1926911,14.15888333,47.60533785
406.2041489,14.1633,263.0526425
348.1124121,14.1633,103.4448109
400.0420489,14.1633,112.6919854
374.1267039,14.16490833,209.6192507
427.0699331,14.16703333,111.7580261
507.1169393,14.17208333,452.1549664
269.1141385,14.17208333,157.8361161
469.1316242,14.17236667,73.02168375
410.1840147,14.17238333,66.83988978
290.1070888,14.17238333,350.5810744
743.2845878,14.17238333,108.8347021
258.1351718,14.1724,185.9091598
590.1266492,14.17444167,258.4898702
538.1987991,14.17651667,88.70844743
295.1290835,14.17674167,128.7640926
589.1237234,14.17844167,719.9603297
591.1258172,14.18145833,97.7554647
359.1648074,14.18255,90.5795283
356.1813884,14.18661667,88.3188487
417.177499,14.19425,246.1305829
338.1708343,14.1954,71.21033511
438.1431551,14.19551667,109.7231803
447.2050726,14.19793333,502.8230145
443.0647619,14.20044167,75.61896717
537.1992075,14.20121667,258.740747
202.1174942,14.20295,29.58618982
201.1144659,14.20328333,325.1017614
403.1089555,14.20450833,87.53581347
379.1599356,14.204675,233.6051736
399.0389645,14.20606667,376.4052687
413.2536923,14.2106,87.68081481
492.1216978,14.21315,45.15172665
491.118464,14.21385833,80.049986
558.1356079,14.21513333,676.0307448
308.1174278,14.21538333,342.2115882
411.1349556,14.21748333,95.51031647
414.2570907,14.21828333,23.10176745
623.1814433,14.22335,108.3050962
392.1353469,14.223775,144.6599592
511.0543031,14.224575,43.04506621
512.0574469,14.224575,43.43915333
380.1736216,14.2247,274.9197362
312.1551381,14.224825,67.58986283
265.0760775,14.22495,72.34684924
557.1321183,14.227325,2292.833393
186.1149747,14.22739167,49.77925658
490.1062819,14.23045,41.28567721
379.2114877,14.231775,223.480733
